  455        2.323480        8.060370        1.840590        4.087350
  456        2.322850        8.061130        1.839510        4.088830
  457        2.322010        8.061800        1.838250        4.090570
  458        2.320860        8.062720        1.836960        4.092350
  459        2.319740        8.064190        1.835780        4.094200
  460        2.318900        8.065900        1.834690        4.096210
  461        2.318490        8.067230        1.833960        4.098510
  462        2.318330        8.068120        1.833510        4.100930
  463        2.318050        8.068860        1.832920        4.102880
  464        2.317510        8.069290        1.832070        4.104200
  465        2.316740        8.070010        1.831100        4.105350
  466        2.315740        8.071280        1.830520        4.106330
  467        2.314860        8.072460        1.830420        4.106860
  468        2.314150        8.073690        1.830460        4.106960
  469        2.313580        8.074740        1.830440        4.106850
  470        2.312980        8.075250        1.830430        4.106510
  471        2.312060        8.075470        1.830520        4.105730
  472        2.311440        8.076110        1.830750        4.104670
  473        2.311220        8.077060        1.831080        4.103420
  474        2.311490        8.077840        1.831400        4.101600
  475        2.312080        8.078660        1.832100        4.099460
  476        2.312600        8.079510        1.833200        4.097380
  477        2.313280        8.080230        1.834250        4.095550
  478        2.313790        8.080920        1.835590        4.093880
  479        2.313760        8.081800        1.836800        4.092030
  480        2.313630        8.082640        1.837350        4.090310
  481        2.313460        8.083340        1.837610        4.089120
  482        2.313180        8.084390        1.837950        4.088360
  483        2.312890        8.085860        1.838580        4.087570
  484        2.312510        8.087270        1.838850        4.086510
  485        2.312040        8.088450        1.838520        4.085320
  486        2.311350        8.089600        1.837920        4.084220
  487        2.310430        8.090850        1.836880        4.083250
  488        2.309720        8.092240        1.835810        4.082270
  489        2.308890        8.093390        1.835020        4.081400
  490        2.307520        8.093620        1.834050        4.080870
  491        2.306050        8.093360        1.832960        4.080520
  492        2.304430        8.092690        1.832170        4.080420
  493        2.302690        8.091730        1.831440        4.080660
  494        2.301060        8.091190        1.830610        4.081010
  495        2.299720        8.090980        1.829750        4.081340
  496        2.298670        8.090450        1.828770        4.081670
  497        2.297980        8.089580        1.827800        4.082170
  498        2.297680        8.088660        1.826990        4.083100
  499        2.297270        8.087550        1.826080        4.083890
  500        2.296500        8.086680        1.825060        4.084250
  501        2.295840        8.085990        1.823930        4.084430
  502        2.295650        8.085180        1.822420        4.084700
  503        2.295730        8.084480        1.820630        4.085030
  504        2.295880        8.083680        1.818900        4.085440
  505        2.296050        8.082730        1.817310        4.085810
  506        2.296180        8.082080        1.815820        4.085630
  507        2.296290        8.081930        1.814600        4.084880
  508        2.296480        8.081790        1.813670        4.084300
  509        2.296640        8.081450        1.813150        4.084240
  510        2.296760        8.081040        1.812600        4.084420
  511        2.296760        8.080620        1.811930        4.084680
  512        2.296700        8.080120        1.811240        4.084740
  513        2.296530        8.079260        1.810680        4.084600
  514        2.295630        8.078550        1.810610        4.084190
  515        2.294130        8.078390        1.810770        4.083660
  516        2.292610        8.078350        1.810950        4.083410
  517        2.290940        8.078140        1.811150        4.083320
  518        2.288690        8.077890        1.811220        4.083080
  519        2.286130        8.077990        1.811310        4.082830
  520        2.283940        8.078570        1.811530        4.082930
  521        2.282030        8.079340        1.811670        4.083240
  522        2.279860        8.079600        1.811790        4.083680
  523        2.277700        8.079390        1.811880        4.084050
  524        2.276020        8.079140        1.811870        4.084410
  525        2.274720        8.079270        1.811910        4.085170
  526        2.273370        8.079860        1.812260        4.086110
  527        2.271960        8.080380        1.812420        4.086560
  528        2.271210        8.080520        1.812510        4.086400
  529        2.271410        8.080350        1.812490        4.086400
  530        2.272310        8.080100        1.811940        4.086800
  531        2.273620        8.080240        1.811300        4.087330
  532        2.274630        8.080690        1.810570        4.087870
  533        2.275320        8.081080        1.809610        4.088380
  534        2.275890        8.081060        1.808620        4.088860
  535        2.276460        8.080410        1.807570        4.089450
  536        2.276940        8.079700        1.806020        4.090040
  537        2.277170        8.079190        1.804280        4.090480
  538        2.277360        8.079020        1.802900        4.091100
  539        2.277310        8.078920        1.801870        4.091660
  540        2.276980        8.078680        1.801490        4.092320
  541        2.276570        8.078240        1.801740        4.093630
  542        2.275980        8.077470        1.802250        4.095490
  543        2.275110        8.076820        1.802820        4.097210
  544        2.274360        8.076380        1.803470        4.098510
  545        2.273580        8.075770        1.803970        4.099590
  546        2.272430        8.074800        1.804100        4.100490
  547        2.271340        8.073920        1.804410        4.101590
  548        2.270370        8.073150        1.805050        4.102910
  549        2.269210        8.072120        1.805800        4.104080
  550        2.268030        8.071340        1.806580        4.104840
  551        2.266880        8.070640        1.807310        4.105150
  552        2.265650        8.069570        1.807920        4.105390
  553        2.264410        8.068520        1.808480        4.105890
  554        2.263410        8.067740        1.808990        4.106510
  555        2.262920        8.066870        1.809550        4.106980
  556        2.262700        8.065850        1.810490        4.107440
  557        2.262500        8.064910        1.811470        4.108060
  558        2.262560        8.063910        1.812240        4.108780
  559        2.263100        8.062740        1.813120        4.109360
  560        2.264040        8.061550        1.814000        4.109690
  561        2.265140        8.060350        1.814970        4.109950
  562        2.266030        8.059140        1.816290        4.110160
  563        2.266530        8.058210        1.817680        4.110550
  564        2.266440        8.057810        1.819210        4.111110
  565        2.265980        8.057550        1.820540        4.112100
  566        2.266010        8.057140        1.821200        4.113360
  567        2.266780        8.056700        1.821850        4.114650
  568        2.267780        8.056420        1.823200        4.115830
  569        2.268790        8.056170        1.824880        4.116970
  570        2.269670        8.055800        1.826270        4.118510
  571        2.270230        8.055270        1.827550        4.120070
  572        2.270690        8.054920        1.828940        4.121360
  573        2.270940        8.055030        1.830450        4.122300
  574        2.271000        8.055090        1.831950        4.122730
  575        2.271160        8.055350        1.833400        4.122770
  576        2.271190        8.056250        1.834930        4.122780
  577        2.271630        8.057380        1.836570        4.122430
  578        2.272790        8.058290        1.838150        4.121500
  579        2.274240        8.058820        1.839530        4.120790
  580        2.275710        8.059270        1.840760        4.120500
  581        2.277330        8.059730        1.841690        4.119610
  582        2.279100        8.060280        1.842190        4.118110
  583        2.280700        8.060950        1.842340        4.116730
  584        2.282030        8.061570        1.842590        4.115240
  585        2.283340        8.062280        1.843400        4.113570
  586        2.284450        8.062980        1.844360        4.112250
  587        2.285110        8.063680        1.845330        4.110930
  588        2.285650        8.064740        1.846510        4.109470
  589        2.286580        8.066210        1.847770        4.108380
  590        2.287880        8.067910        1.849180        4.107390
  591        2.288980        8.069610        1.850930        4.106530
  592        2.290150        8.070890        1.852680        4.105820
  593        2.291570        8.071460        1.853910        4.104710
  594        2.292710        8.071600        1.854830        4.103020
  595        2.293520        8.071800        1.855850        4.100910
  596        2.293760        8.071910        1.857100        4.098430
  597        2.293480        8.071640        1.858250        4.095830
  598        2.293110        8.070770        1.858780        4.093550
  599        2.292720        8.069710        1.858730        4.091330
  600        2.292420        8.068930        1.858700        4.089190
  601        2.292490        8.068460        1.858610        4.087170
  602        2.292910        8.068500        1.858600        4.085560
  603        2.293590        8.068700        1.859130        4.084310
  604        2.294400        8.068800        1.859790        4.082960
  605        2.295450        8.068940        1.860160        4.081380
  606        2.296850        8.068930        1.860120        4.079870
  607        2.298060        8.068590        1.859980        4.078890
  608        2.299230        8.068350        1.859790        4.078030
  609        2.300700        8.068570        1.859200        4.076850
